"X","MAJOR","MINOR","PIN","ZIP5","ADDR_FULL","LAT","LON","CTYNAME","PREUSE_DES","UNIT_NUM","PREUSE_COD","POINT_X","POINT_Y","Shape_Leng_left","Shape_Area_left","geometry","KCA_ZONING","index_right","OBJECTID","STATEFP10","COUNTYFP10","TRACTCE10","GEOID10","NAME10","NAMELSAD10","MTFCC10","FUNCSTAT10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10","Shape_Leng_right","Shape_Area_right","NbrUnits.x","type.x","NbrUnits.y","type.y","units"
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
475601,723460,"1120","7234601120",98122,"1700 17TH AVE",47.61672051,-122.30979573,"SEATTLE","Apartment","",11,1276289.56807,228453.946761,720.191620288,28817.5646027,"POLYGON ((1276258.174500003 228626.2255000025, 1276293.152999997 228625.3904999942, 1276326.132499993 228624.6030000001, 1276360.180999994 228623.7900000066, 1276358.621999994 228563.800999999, 1276357.062999994 228503.8079999983, 1276355.503999993 228443.8170000017, 1276353.944999993 228383.8229999989, 1276233.946999997 228386.6940000057, 1276235.496999994 228446.6870000064, 1276237.046000004 228506.675999999, 1276238.596000001 228566.6659999937, 1276240.145999998 228626.6560000032, 1276258.174500003 228626.2255000025))","LR3 (M)",242,243,53,33,7900,53033007900,79,"Census Tract 79","G5020","S",698478,0,47.6143865,-122.3076722,11649.1729744,7517976.13799,107,"Apt",NA,NA,107
